BindingDB_id,SMILES,bioactivity_class,IC50_nM,Data Set,Smiles standarization,Patente
50171697,CC(C)(C)C(N(C)[C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)=O,Active,35001,Bsite,Nope,No
50171698,CN([C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)S(c(ccc(F)c1)c1F)(=O)=O,Active,35001,Bsite,Nope,No
50171699,CC(C)C(N(C)[C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)=O,Active,35001,Bsite,Nope,No
50171700,CN([C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)S(c(cc1)ccc1C(N)=O)(=O)=O,Active,35001,Bsite,Nope,No
50171701,CC(N(C)[C@H](CC1)CC[C@H]1C(Cc(cc(cc1)F)c1F)N)=O,Active,35001,Bsite,Nope,No
50171702,CN([C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)S(c1cc(C(N)=O)ccc1)(=O)=O,Active,35001,Bsite,Nope,No
50171703,CC(N(C)[C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)=O,Active,35001,Bsite,Nope,No
50171704,CCOC(c1cc(N(CC2)CCC2C(Cc(cc(cc2)F)c2F)N)cnc1)=O,Active,35001,Bsite,Nope,No
50171705,CN([C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)C(c1c[s]nn1)=O,Active,35001,Bsite,Nope,No
50171706,NC(Cc(cc(cc1)F)c1F)C(CC1)CCN1c(cc1)cnc1F,Active,35001,Bsite,Nope,No
50171707,CN([C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)C(c1cnccc1)=O,Active,35001,Bsite,Nope,No
50171708,Cc(cc1)nc(C)c1N(CC1)CCC1C(Cc(cc(cc1)F)c1F)N,Active,35001,Bsite,Nope,No
50171709,CN([C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)C(CCC(O)=O)=O,Active,35001,Bsite,Nope,No
50171710,CN([C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)S(c(cc1)ccc1-c1c[s]nn1)(=O)=O,Active,35001,Bsite,Nope,No
50171711,CN([C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)C(CCN)=O,Active,35001,Bsite,Nope,No
50171712,COc(nc1)ncc1N(CC1)CCC1C(Cc(cc(cc1)F)c1F)N,Active,35001,Bsite,Nope,No
50171713,NC(Cc(cc(cc1)F)c1F)C(CC1)CCN1c1cncnc1,Active,35001,Bsite,Nope,No
50171714,NC(Cc(cc(cc1)F)c1F)C(CC1)CCN1c1ncccn1,Active,35001,Bsite,Nope,No
50171715,NC(Cc(cc(cc1)F)c1F)C(CC1)CCN1c1cncc(C(ON)=O)c1,Active,35001,Bsite,Nope,No
50171716,NC(Cc(cc(cc1)F)c1F)C(CC1)CCN1C(CCC1)CC1C(O)=O,Active,35001,Bsite,Nope,No
50171717,COC(C(CCC1)CC1N(CC1)CCC1C(Cc(cc(cc1)F)c1F)N)=O,Active,35001,Bsite,Nope,No
50171718,NC(Cc(cc(cc1)F)c1F)C(CC1)CCN1C(C=N1)=CNC1=O,Active,35001,Bsite,Nope,No
50171719,Cc1n[o]c(C)c1C(N(C)[C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)=O,Active,35001,Bsite,Nope,No
50171720,CN([C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)C(c1c[nH]c2c1cccc2)=O,Active,35001,Bsite,Nope,No
50171721,CN([C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)C(c1ccn[o]1)=O,Active,35001,Bsite,Nope,No
50171722,CC(N(CCCC(F)(F)F)[C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)=O,Active,35001,Bsite,Nope,No
50171723,CC(N(Cc1ccccc1)[C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)=O,Active,35001,Bsite,Nope,No
50171724,CCN([C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)C(C)=O,Active,35001,Bsite,Nope,No
50171725,CN([C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)C(c1n[n](C)cc1)=O,Active,35001,Bsite,Nope,No
50171726,NC(Cc(cc(cc1)F)c1F)[C@H](CC1)CC[C@H]1N1Cc2nnc(C(F)(F)F)[n]2CC1,Active,35001,Bsite,Nope,No
50171727,NC(Cc(cc(cc1)F)c1F)[C@H](CC1)CC[C@@H]1N(CC1)CC1(F)F,Active,35001,Bsite,Nope,No
50171728,NC(Cc(cc(cc1)F)c1F)C(CC1)CCN1C(CCC1)CC1C(N)=O,Active,35001,Bsite,Nope,No
50171729,NC(Cc(cc(cc1)F)c1F)[C@H](CC1)CC[C@H]1N(CC1)CC1(F)F,Active,35001,Bsite,Nope,No
50175832,CC(CCC1)(CN1c1cc(N(C)C(N(C)C2=O)=O)c2[n]1Cc(cc(cc1)F)c1C#N)N,Active,50001,Bsite,Nope,No
50198827,CC(C)(CNC(c1c[n]2nc(C)cc2nc1)=O)NCC(N(CCC1)C1C#N)=O,Active,72700,Bsite,Nope,No
50256538,CC(NC[C@H](C[C@H]1[C@@H]2CCCC1)N2C(C[C@@H](Cc(c(F)c1)cc(F)c1F)N)=O)=O,Active,2060,Bsite,Nope,No
50256541,N[C@@H](CC(N([C@H](CNS(C(F)(F)F)(=O)=O)C1)[C@@H]2[C@H]1CCCC2)=O)Cc(cc(c(F)c1)F)c1F,Active,34180,Bsite,Nope,No
50256544,Cc(cc1)ccc1S(NC[C@H](C[C@H]1[C@@H]2CCCC1)N2C(C[C@@H](Cc(cc(c(F)c1)F)c1F)N)=O)(=O)=O,Active,4030,Bsite,Nope,No
50256549,CCOC([C@H](C[C@H]1[C@@H]2CCCC1)N2C(C[C@@H](Cc(c(F)c1)cc(F)c1F)N)=O)=O,Active,3350,Bsite,Nope,No
50256551,N[C@@H](CC(N([C@H](COC(C1CCCC1)=O)C1)[C@@H]2[C@H]1CCCC2)=O)Cc(c(F)c1)cc(F)c1F,Active,6360,Bsite,Nope,No
50256552,N[C@@H](CC(N([C@H](COC(C1CCC1)=O)C1)[C@@H]2[C@H]1CCCC2)=O)Cc(c(F)c1)cc(F)c1F,Active,1710,Bsite,Nope,No
50256553,N[C@@H](CC(N([C@H](COC(C1CC1)=O)C1)[C@@H]2[C@H]1CCCC2)=O)Cc(c(F)c1)cc(F)c1F,Active,3920,Bsite,Nope,No
50256554,CC(OC[C@H](C[C@H]1[C@@H]2CCCC1)N2C(C[C@@H](Cc(c(F)c1)cc(F)c1F)N)=O)=O,Active,3290,Bsite,Nope,No
50367031,N[C@@H](CC(N(C[C@H](C1)F)[C@@H]1C#N)=O)Cc1ccccc1,Active,5900,Bsite,Nope,No
50367032,N[C@@H](CC(N(C[C@H](C1)F)[C@@H]1C#N)=O)Cc(cccc1)c1Cl,Active,3120,Bsite,Nope,No
50367033,Cc1c(C[C@H](CC(N(C[C@H](C2)F)[C@@H]2C#N)=O)N)cccc1,Active,1090,Bsite,Nope,No
50367034,N[C@@H](CC(N(C[C@H](C1)F)[C@@H]1C#N)=O)Cc1cccc(F)c1,Active,6850,Bsite,Nope,No
50367035,N[C@@H](CC(N(C[C@H](C1)F)[C@@H]1C#N)=O)Cc(cc1)ccc1F,Active,5770,Bsite,Nope,No
50367036,N[C@@H](CC(N(C[C@H](C1)F)[C@@H]1C#N)=O)Cc(cc1)ccc1I,Active,2730,Bsite,Nope,No
50367037,N[C@@H](CC(N(C[C@H](C1)F)[C@@H]1C#N)=O)Cc(ccc(Cl)c1)c1Cl,Active,1690,Bsite,Nope,No
50367038,N[C@@H](CC(N(C[C@H](C1)F)[C@@H]1C#N)=O)Cc(cc1)cc(Cl)c1Cl,Active,4830,Bsite,Nope,No
50367039,N[C@@H](CC(N(C[C@H](C1)F)[C@@H]1C#N)=O)Cc(c(F)c1)cc(F)c1F,Active,3380,Bsite,Nope,No
50367042,N[C@@H](CC(N([C@@H](CCC1)[C@@H]1C1)[C@@H]1C#N)=O)Cc(cccc1)c1Cl,Active,34410,Bsite,Nope,No
50367043,Cc1c(C[C@H](CC(N([C@@H](CCC2)[C@@H]2C2)[C@@H]2C#N)=O)N)cccc1,Active,109880,Bsite,Nope,No
50367071,N[C@@H](CC(N([C@@H](CCC1)[C@@H]1C1)[C@@H]1C#N)=O)Cc(cc1)ccc1F,Active,153700,Bsite,Nope,No
50367072,N[C@@H](CC(N([C@@H](CCC1)[C@@H]1C1)[C@@H]1C#N)=O)Cc(ccc(Cl)c1)c1Cl,Active,3850,Bsite,Nope,No
50367073,N[C@@H](CC(N([C@@H](CCC1)[C@@H]1C1)[C@@H]1C#N)=O)Cc(c(F)c1)cc(F)c1F,Active,12460,Bsite,Nope,No
50445480,N[C@@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@@H]1N(C1)Cc2c1c(NC(C1CC1)=O)n[nH]2,Active,22000,Bsite,Nope,No
50445481,N[C@@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@@H]1N(C1)Cc2c1c(NC(c1ncc[s]1)=O)n[nH]2,Active,40000,Bsite,Nope,No
50445482,N[C@@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@@H]1N(Cc1c2)Cc1n[n]2S(c1cc(C(F)(F)F)ccc1)(=O)=O,Active,100001,Bsite,Nope,No
50445483,CCC(Nc1n[nH]c(C2)c1CN2[C@H](C[C@@H]1N)CO[C@@H]1c(cc(cc1)F)c1F)=O,Active,47000,Bsite,Nope,No
50445484,C[n]1cnc(S([n]2nc(CN(C3)[C@H](C[C@@H]4N)CO[C@@H]4c(cc(cc4)F)c4F)c3c2)(=O)=O)c1,Active,95000,Bsite,Nope,No
50717718,CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,Active,1000,Bsite,Nope,No
50717719,Cc1nc(CN(C(c([n](CC#CC)c(N2CCNCCC2)c2C#N)c2N2C)=O)C2=O)nc2ccccc12,Active,4700,Bsite,Nope,No
50849164,COc(cc1)ncc1-c1cc(N(C[C@@H]2c(c(F)c3)cc(F)c3F)C[C@@H]2N)ncn1,Active,30001,Bsite,Nope,No
50852746,CC(C1)[n]2c(C(F)(F)F)nnc2C(C)N1C(C[C@@H](Cc(c(F)c1)cc(F)c1F)N)=O,Active,10001,Bsite,Nope,No
50852749,N[C@@H](CC(N1C(CC(F)(F)F)c2nnc(C(F)(F)F)[n]2CC1)=O)Cc(c(F)c1)cc(F)c1F,Active,10001,Bsite,Nope,No
50852754,CCC(c1nnc(C(F)(F)F)[n]1CC1)N1C(C[C@@H](Cc(c(F)c1)cc(F)c1F)N)=O,Active,10001,Bsite,Nope,No
50852761,N[C@@H](CC(N1[C@@H](Cc(cc2)ccc2F)c2nnc(C(F)(F)F)[n]2CC1)=O)Cc(c(F)c1)cc(F)c1F,Active,10001,Bsite,Nope,No
50852775,C[C@@H](c1nnc(C(F)(F)F)[n]1CC1)N1C(C[C@@H](Cc(c(F)c1)cc(F)c1F)N)=O,Active,10001,Bsite,Nope,No
50852781,N[C@@H](CC(N1C(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2nnc(C(F)(F)F)[n]2CC1)=O)Cc(c(F)c1)cc(F)c1F,Active,10001,Bsite,Nope,No
50852786,C[C@H](C[n]1c(C(F)(F)F)nnc1C1)N1C(C[C@@H](Cc(c(F)c1)cc(F)c1F)N)=O,Active,10001,Bsite,Nope,No
50852797,CC(C)(C1)[n]2c(C(F)(F)F)nnc2CN1C(C[C@@H](Cc(c(F)c1)cc(F)c1F)N)=O,Active,10001,Bsite,Nope,No
50852829,N[C@H](CC(N1[C@@H](Cc(cc2)ccc2F)c2nnc(C(F)(F)F)[n]2CC1)=O)Cc(c(F)c1)cc(F)c1F,Active,10001,Bsite,Nope,No
50852847,CN(C)C(CC(c1nnc(C(F)(F)F)[n]1CC1)N1C(C[C@@H](Cc(c(F)c1)cc(F)c1F)N)=O)=O,Active,10001,Bsite,Nope,No
50852850,N[C@@H](CC(N1C(Cc2c(C(F)(F)F)cccc2)c2nnc(C(F)(F)F)[n]2CC1)=O)Cc(c(F)c1)cc(F)c1F,Active,10001,Bsite,Nope,No
50852861,N[C@@H](CC(N1C(C(c(cc2)ccc2F)O)c2nnc(C(F)(F)F)[n]2CC1)=O)Cc(c(F)c1)cc(F)c1F,Active,10001,Bsite,Nope,No
50852877,C=CCC(c1nnc(C(F)(F)F)[n]1CC1)N1C(C[C@@H](Cc(c(F)c1)cc(F)c1F)N)=O,Active,10001,Bsite,Nope,No
50852887,N[C@@H](CC(N1C(Cc2ccccc2)c2nnc(C(F)(F)F)[n]2CC1)=O)Cc(c(F)c1)cc(F)c1F,Active,10001,Bsite,Nope,No
50852888,N[C@@H](CC(N1C(Cc2ncccc2)c2nnc(C(F)(F)F)[n]2CC1)=O)Cc(c(F)c1)cc(F)c1F,Active,10001,Bsite,Nope,No
50852896,COc1ccc(CC(c2nnc(C(F)(F)F)[n]2CC2)N2C(C[C@@H](Cc(c(F)c2)cc(F)c2F)N)=O)cc1,Active,10001,Bsite,Nope,No
50852906,C[C@@H](C[n]1c(C(F)(F)F)nnc1C1)N1C(C[C@@H](Cc(c(F)c1)cc(F)c1F)N)=O,Active,10001,Bsite,Nope,No
50852970,N[C@@H](CC(N1C(Cc(cccc2)c2F)c2nnc(C(F)(F)F)[n]2CC1)=O)Cc(c(F)c1)cc(F)c1F,Active,10001,Bsite,Nope,No
50853006,CC(C)(c1nnc(C(F)(F)F)[n]1CC1)N1C(C[C@@H](Cc(c(F)c1)cc(F)c1F)N)=O,Active,10001,Bsite,Nope,No
50879561,O=C(CNC12CC3CC(CC(C3)C1)C2)N1CCC[C@H]1B(O)O,Active,46,Bsite,Nope,No
50879568,CC(C)[C@@H](C(O)=O)Oc1ccc(CNC([C@H](CCC2)N2C(C[C@@H](Cc(cc(cc2)F)c2F)N)=O)=O)cc1,Active,21000,Bsite,Nope,No
50917642,N#CC(CCC1)N1C(CNC(CC(C1)C2)(CC1C1)CC21O)=O,Active,100001,Bsite,Nope,No
50917643,N[C@@H](CCNCc(cccc1)c1Cl)C(N1CCCCC1)=O,Active,100001,Bsite,Nope,No
50917644,CC[C@@H](C)[C@@H](C(N(C1)Cc2c1cccc2)=O)N,Active,100001,Bsite,Nope,No
50917645,N[C@@H](CC(N(CC1)CCN1C(c(cc1)ccc1F)c(cc1)ccc1F)=O)C(N(CCC1)[C@@H]1C#N)=O,Active,100001,Bsite,Nope,No
50917646,O=C1c2ccccc2CN1CC(=O)N1CCC[C@H]1B(O)O,Active,120,Bsite,Nope,No
50917647,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCCN1Cc2ccccc2C1=O,Active,54,Bsite,Nope,No
50917648,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1cccc2ccccc12,Active,19,Bsite,Nope,No
50917650,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,Active,79,Bsite,Nope,No
50917651,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,Active,210,Bsite,Nope,No
50917652,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccc(Cl)cc3C2)C(=O)N1,Active,66,Bsite,Nope,No
50917653,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccc(F)cc3C2)C(=O)N1,Active,59,Bsite,Nope,No
50917654,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccc(C(F)(F)F)cc3C2)C(=O)N1,Active,110,Bsite,Nope,No
50917655,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCc3ccccc3C2)C(=O)N1,Active,88,Bsite,Nope,No
50917656,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCc3ccsc3C2)C(=O)N1,Active,250,Bsite,Nope,No
50917657,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCn3cc(C(F)(F)F)nc3C2)C(=O)N1,Active,650,Bsite,Nope,No
50917658,N#C[C@H](CCC1)N1C([C@H](C[C@H]1CC(N2Cc3nnc(C(F)(F)F)[n]3CC2)=O)NC1=O)=O,Active,15000,Bsite,Nope,No
50917659,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCN(c3ccc(F)cc3)CC2)C(=O)N1,Active,510,Bsite,Nope,No
50917660,N#C[C@H](CCC1)N1C([C@H](C[C@H]1CC(N(CC2)CCN2c2ccncc2)=O)NC1=O)=O,Active,3200,Bsite,Nope,No
50917661,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CC=C(c3ccc(Cl)cc3)CC2)C(=O)N1,Active,200,Bsite,Nope,No
50917662,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCCC2)C(=O)N1,Active,73,Bsite,Nope,No
50917663,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccc(Cl)cc3C2)C(=O)N1,Active,63,Bsite,Nope,No
50917664,N#C[C@@H]1CC(F)(F)CN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,Active,22,Bsite,Nope,No
50917665,O=C(C[C@H](C[C@@H](C(N1CSCC1)=O)N1)C1=O)N(C1)Cc2c1cccc2,Active,50001,Bsite,Nope,No
50917666,O=C(C[C@H](C[C@@H](C(N1CCCC1)=O)N1)C1=O)N(C1)Cc2c1cccc2,Active,100001,Bsite,Nope,No
50917667,O=C1N[C@H](C(=O)N2CCC[C@H]2B(O)O)C[C@H]1CC(=O)N1Cc2ccccc2C1,Active,31,Bsite,Nope,No
50917668,CC(C)(C)NC([C@H](CCC1)N1C([C@H](C[C@H]1CC(N(C2)Cc3c2cccc3)=O)NC1=O)=O)=O,Active,100001,Bsite,Nope,No
50917669,NC([C@H](CCC1)N1C([C@H](C[C@H]1CC(N(C2)Cc3c2cccc3)=O)NC1=O)=O)=O,Active,100001,Bsite,Nope,No
50917805,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCCCC2)C(=O)N1,Active,730,Bsite,Nope,No
50917806,N#C[C@H](CCC1)N1C([C@H](C[C@H]1CC(Nc2ccccc2)=O)NC1=O)=O,Active,20001,Bsite,Nope,No
50917807,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,Active,20,Bsite,Nope,No
50953890,Cc1nc(CN(C(c([n]2CC#CC)c(N3C)nc2N(CCC2)C[C@@H]2N)=O)C3=O)nc2ccccc12,Active,89,Bsite,Nope,No
50953915,CN(C(C=C(N1Cc(cccc2)c2C#N)N(CCC2)CC2N)=O)C1=O,Active,100001,Bsite,Nope,No
50953932,CN(c(cc(cc1)C(O)=O)c1-c1c2[n](Cc(cc(cc3)F)c3Cl)c(N(CCC3)CC3N)n1)C2=O,Active,30600,Bsite,Nope,No
50960172,O=C(c(cccc1CN2Cc3ccccc3)c1C2=O)N1CCCC1,Active,100001,Bsite,Nope,No
50960173,N#CC(CCC1)N1C(c(cccc1CN2Cc3ccccc3)c1C2=O)=O,Active,100001,Bsite,Nope,No
50960174,N#CC(CCC1)N1C(c(cccc1)c1C(NCc1ccccc1)=O)=O,Active,100001,Bsite,Nope,No
51004978,C[C@@H](C1)[n]2c(C(F)(F)F)ccc2CN1C(C[C@H](Cc(c(F)c1)cc(F)c1F)N)=O,Active,10001,Bsite,Nope,No
51004981,C[C@@H](C1)[n]2c(C(F)(F)F)ccc2CN1C(C[C@@H](Cc(c(F)c1)cc(F)c1F)N)=O,Active,10001,Bsite,Nope,No
51057360,O=C(NCC(=O)N1CCC[C@H]1B(O)O)c1cccnc1,Active,1.1,Bsite,Nope,No
51057362,CC[C@@H](NC(=O)c1ccnc2ccccc12)C(=O)N1CCC[C@H]1B(O)O,Active,9300,Bsite,Nope,No
51057363,CCCC[C@@H](C(N1[C@@H](B(O)O)CCC1)=O)NC(c1ccnc2ccccc12)=O,Active,1100,Bsite,Nope,No
51057364,CCC[C@@H](C(N1[C@@H](B(O)O)CCC1)=O)NC(c1ccnc2ccccc12)=O,Active,1300,Bsite,Nope,No
51057365,CC[C@@H](C(N1[C@@H](B(O)O)CCC1)=O)NC(c1ccnc2ccccc12)=O,Active,65,Bsite,Nope,No
51057366,CSCC[C@@H](NC(=O)c1ccnc2ccccc12)C(=O)N1CCC[C@H]1B(O)O,Active,350,Bsite,Nope,No
51057367,O=C(N[C@H](CO)C(=O)N1CCC[C@H]1B(O)O)c1ccnc2ccccc12,Active,120,Bsite,Nope,No
51057368,C[C@@H](NC(=O)c1ccnc2ccccc12)C(=O)N1CCC[C@H]1B(O)O,Active,6.4,Bsite,Nope,No
51057369,C[C@@H](NC(=O)c1ccnc(Cl)c1)C(=O)N1CCC[C@H]1B(O)O,Active,9.4,Bsite,Nope,No
51057370,C[C@@H](NC(=O)c1ccnc(F)c1)C(=O)N1CCC[C@H]1B(O)O,Active,16,Bsite,Nope,No
51057371,C[C@@H](NC(=O)c1ccncc1Cl)C(=O)N1CCC[C@H]1B(O)O,Active,3.4,Bsite,Nope,No
51057372,C[C@@H](NC(=O)c1ccncc1F)C(=O)N1CCC[C@H]1B(O)O,Active,15,Bsite,Nope,No
51057373,C[C@@H](NC(=O)c1cccnc1)C(=O)N1CCC[C@H]1B(O)O,Active,500,Bsite,Nope,No
51057374,C[C@@H](NC(=O)c1ccccc1)C(=O)N1CCC[C@H]1B(O)O,Active,54,Bsite,Nope,No
51057376,O=C(NCC(=O)N1CCC[C@H]1B(O)O)c1ccncc1,Active,0.47,Bsite,Nope,No
51057378,C[C@H](C(N1[C@H](B(O)O)CCC1)=O)NC(C)=O,Active,2900,Bsite,Nope,No
51057380,NCC(=O)N1CCC[C@H]1B(O)O,Active,52,Bsite,Nope,No
51076800,N[C@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@H]1N(C1)Cc2c1cn[nH]2,Active,6401,Bsite,Nope,No
51076801,N[C@@H](C1)[C@@H](c(c(F)c2)cc(F)c2F)OC[C@@H]1N(C1)Cc2c1cn[nH]2,Active,6401,Bsite,Nope,No
51076803,N[C@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@@H]1N(C1)Cc2c1cn[nH]2,Active,100001,Bsite,Nope,No
51076806,N[C@@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@H]1N(C1)Cc2c1cn[nH]2,Active,100001,Bsite,Nope,No
51076807,N[C@@H](C1)[C@@H](c(cc(cc2)F)c2Cl)OC[C@@H]1N(C1)Cc2c1cn[nH]2,Active,100001,Bsite,Nope,No
51076808,N[C@@H](C1)[C@@H](c(c(F)c2)cc(F)c2Cl)OC[C@@H]1N(C1)Cc2c1cn[nH]2,Active,100001,Bsite,Nope,No
51076809,N[C@@H](C1)[C@@H](c(ccc(F)c2)c2F)OC[C@@H]1N(C1)Cc2c1cn[nH]2,Active,100001,Bsite,Nope,No
51076810,N[C@@H](C1)[C@@H](c(cccc2)c2Cl)OC[C@@H]1N(C1)Cc2c1cn[nH]2,Active,100001,Bsite,Nope,No
51076811,N[C@@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@@H]1N(C1)Cc2c1[nH]c(C(F)(F)F)n2,Active,100001,Bsite,Nope,No
51076812,Cc1nc(CN(C2)[C@H](C[C@@H]3N)CO[C@@H]3c(cc(cc3)F)c3F)c2[o]1,Active,100001,Bsite,Nope,No
51076813,N[C@@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@@H]1N(C1)Oc2c1cccc2,Active,100001,Bsite,Nope,No
51076814,N[C@@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@@H]1N(Cc1c2cccc1)C2=O,Active,100001,Bsite,Nope,No
51076815,CC(C)(c1c(C2)nc(C3CC3)nc1)N2[C@H](C[C@@H]1N)CO[C@@H]1c(cc(cc1)F)c1F,Active,100001,Bsite,Nope,No
51076816,N[C@@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@@H]1N1Cc2nnc(C(F)(F)F)[n]2CC1,Active,100001,Bsite,Nope,No
51076832,CC(C)(c1c(C2)cnc(C3CC3)n1)N2[C@H](C[C@@H]1N)CO[C@@H]1c(cc(cc1)F)c1F,Active,75000,Bsite,Nope,No
51076838,N[C@@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@@H]1N(C1)Cc2c1cn[nH]2,Active,22000,Bsite,Nope,No
51084472,CC(C)(C)c1ccc(C[C@@H](C(N(C[C@H](C2)F)[C@@H]2C#N)=O)N)cc1,Active,1700,Bsite,Nope,No
51084475,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1ccc(C(F)(F)F)cc1,Active,610,Bsite,Nope,No
51084478,N#Cc1ccc(C[C@H](N)C(=O)N2C[C@@H](F)C[C@H]2C#N)cc1,Active,470,Bsite,Nope,No
51084481,N[C@@H](Cc(cc1)ccc1[N+]([O-])=O)C(N(C[C@H](C1)F)[C@@H]1C#N)=O,Active,3650,Bsite,Nope,No
51084484,N#Cc1ccc(C[C@H](N)C(=O)N2CCC[C@H]2C#N)cc1,Active,800,Bsite,Nope,No
51084491,COc1ccc(C[C@@H](C(N(CCC2)[C@@H]2C#N)=O)N)cc1,Active,2140,Bsite,Nope,No
51084494,Cc1ccc(C[C@@H](C(N(CCC2)[C@@H]2C#N)=O)N)cc1,Active,1460,Bsite,Nope,No
51084497,N[C@@H](Cc(cc1)ccc1F)C(N(CCC1)[C@@H]1C#N)=O,Active,1580,Bsite,Nope,No
51084502,N[C@@H](Cc(cccc1)c1F)C(N(CCC1)[C@@H]1C#N)=O,Active,2220,Bsite,Nope,No
51084507,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1cc(F)cc(F)c1F,Active,900,Bsite,Nope,No
51084510,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1ccc(F)c(F)c1F,Active,220,Bsite,Nope,No
51084513,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1cc(F)c(F)cc1F,Active,350,Bsite,Nope,No
51084516,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1ccc(F)cc1F,Active,150,Bsite,Nope,No
51084519,N[C@@H](Cc1c(C(F)(F)F)cccc1)C(N(C[C@H](C1)F)[C@@H]1C#N)=O,Active,6100,Bsite,Nope,No
51084522,N[C@@H](Cc(cccc1)c1C#N)C(N(C[C@H](C1)F)[C@@H]1C#N)=O,Active,3910,Bsite,Nope,No
51084525,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1ccc(OCc2ccccc2)cc1,Active,140,Bsite,Nope,No
51084529,N[C@@H](Cc(cc1)ccc1Cl)C(N(CCC1)[C@@H]1C#N)=O,Active,3010,Bsite,Nope,No
51084532,N[C@@H](Cc1ccc(C(F)(F)F)cc1)C(N(CCC1)[C@@H]1C#N)=O,Active,7870,Bsite,Nope,No
51084535,N[C@@H](Cc1ccccc1)C(N(C[C@H](C1)F)[C@@H]1C#N)=O,Active,1530,Bsite,Nope,No
51084541,COc1ccc(C[C@H](N)C(=O)N2C[C@@H](F)C[C@H]2C#N)cc1,Active,140,Bsite,Nope,No
